Time Elapsed,Fish Eaten
2994,34
2995,34
2996,34
2997,34
2998,34
2999,34
3000,34
3001,34
3002,34
3003,34
3004,34
3005,34
3006,34
3007,34
3008,34
3009,34
3010,34
3011,34
3012,34
3013,34
3014,34
3015,34
3016,34
3017,34
3018,34
3019,34
3020,34
3021,34
3022,34
3023,34
3024,34
3025,34
3026,34
3027,34
3028,34
3029,34
3030,34
3031,34
3032,34
3033,34
3034,34
3035,34
3036,34
3037,34
3038,34
3039,34
3040,34
3041,34
3042,34
3043,34
3044,34
3045,34
3046,34
3047,34
3048,34
3049,34
3050,34
3051,34
3052,34
3053,34
3054,34
3055,34
3056,34
3057,34
3058,34
3059,34
3060,34
3061,34
3062,34
3063,34
3064,34
3065,34
3066,34
3067,34
3068,34
3069,34
3070,34
3071,34
3072,34
3073,34
3074,34
3075,34
3076,34
3077,34
3078,34
3079,34
3080,34
3081,34
3082,34
3083,34
3084,34
3085,34
3086,34
3087,34
3088,34
3089,34
3090,34
3091,35
3092,35
3093,35
3094,35
3095,35
3096,35
3097,35
3098,35
3099,35
3100,35
3101,35
3102,35
3103,35
3104,35
3105,35
3106,35
3107,35
3108,35
3109,35
3110,35
3111,35
3112,35
3113,35
3114,35
3115,35
3116,35
3117,35
3118,35
3119,35
3120,35
3121,35
3122,35
3123,35
3124,35
3125,35
3126,35
3127,35
3128,35
3129,35
3130,35
3131,35
3132,35
3133,35
3134,35
3135,35
3136,35
3137,35
3138,35
3139,35
3140,35
3141,35
3142,35
3143,35
3144,35
3145,35
3146,35
3147,35
3148,35
3149,35
3150,35
3151,35
3152,35
3153,35
3154,35
3155,35
3156,35
3157,35
3158,35
3159,35
3160,35
3161,35
3162,35
3163,35
3164,35
3165,35
3166,35
3167,35
3168,35
3169,35
3170,35
3171,35
3172,35
3173,35
3174,35
3175,35
3176,35
3177,35
3178,35
3179,35
3180,35
3181,35
3182,36
3183,36
3184,36
3185,36
3186,36
3187,36
3188,36
3189,36
3190,36
3191,36
3192,36
3193,36
3194,36
3195,36
3196,36
3197,36
3198,36
3199,36
3200,36
3201,36
3202,36
3203,36
3204,36
3205,36
3206,36
3207,36
3208,36
3209,36
3210,36
3211,36
3212,36
3213,36
3214,36
3215,36
3216,36
3217,36
3218,36
3219,36
3220,36
3221,36
3222,36
3223,36
3224,36
3225,36
3226,36
3227,36
3228,36
3229,36
3230,36
3231,36
3232,36
3233,36
3234,36
3235,36
3236,36
3237,36
3238,36
3239,36
3240,36
3241,36
3242,36
3243,36
3244,36
3245,36
3246,36
3247,36
3248,36
3249,36
3250,36
3251,36
3252,36
3253,36
3254,36
3255,36
3256,36
3257,36
3258,36
3259,36
3260,36
3261,36
3262,36
3263,36
3264,36
3265,36
3266,36
3267,36
3268,36
3269,36
3270,36
3271,36
3272,36
3273,36
3274,36
3275,36
3276,36
3277,36
3278,36
3279,36
3280,36
3281,36
3282,36
3283,36
3284,36
3285,36
3286,36
3287,36
3288,36
3289,36
3290,36
3291,36
3292,36
3293,36
3294,36
3295,36
3296,36
3297,36
3298,36
3299,36
3300,36
3301,36
3302,36
3303,37
3304,37
3305,37
3306,37
3307,37
3308,37
3309,37
3310,37
3311,37
3312,37
3313,37
3314,37
3315,37
3316,37
3317,37
3318,37
3319,37
3320,37
3321,37
3322,37
3323,37
3324,37
3325,37
3326,37
3327,37
3328,37
3329,37
3330,37
3331,37
3332,37
3333,37
3334,37
3335,37
3336,37
3337,37
3338,37
3339,37
3340,37
3341,37
3342,37
3343,37
3344,37
3345,37
3346,37
3347,37
3348,37
3349,37
3350,37
3351,37
3352,37
3353,37
3354,37
3355,37
3356,37
3357,37
3358,37
3359,37
3360,37
3361,37
3362,37
3363,37
3364,37
3365,37
3366,37
3367,37
3368,37
3369,37
3370,38
3371,38
3372,38
3373,38
3374,38
3375,38
3376,38
3377,38
3378,38
3379,38
3380,38
3381,38
3382,38
3383,38
3384,38
3385,38
3386,38
3387,38
3388,38
3389,38
3390,38
3391,38
3392,38
3393,38
3394,38
3395,38
3396,38
3397,38
3398,38
3399,38
3400,38
3401,38
3402,38
3403,38
3404,38
3405,38
3406,38
3407,38
3408,38
3409,38
3410,38
3411,38
3412,38
3413,38
3414,38
3415,38
3416,38
3417,38
3418,38
3419,38
3420,38
3421,38
3422,38
3423,38
3424,38
3425,38
3426,38
3427,38
3428,38
3429,38
3430,38
3431,38
3432,38
3433,38
3434,38
3435,38
3436,38
3437,38
3438,38
3439,38
3440,38
3441,38
3442,38
3443,38
3444,38
3445,38
3446,38
3447,38
3448,38
3449,38
3450,38
3451,38
3452,38
3453,38
3454,38
3455,38
3456,38
3457,38
3458,38
3459,38
3460,38
3461,38
3462,38
3463,38
3464,38
3465,38
3466,38
3467,38
3468,38
3469,38
3470,38
3471,38
3472,38
3473,38
3474,38
3475,38
3476,38
3477,38
3478,38
3479,38
3480,38
3481,38
3482,38
3483,38
3484,38
3485,38
3486,38
3487,38
3488,38
3489,38
3490,38
3491,38
3492,39
3493,39
3494,39
3495,39
3496,39
3497,39
3498,39
3499,39
3500,39
3501,39
3502,39
3503,39
3504,39
3505,39
3506,39
3507,39
3508,39
3509,39
3510,39
3511,39
3512,39
3513,39
3514,39
3515,39
3516,39
3517,39
3518,39
3519,39
3520,39
3521,39
3522,39
3523,39
3524,39
3525,39
3526,39
3527,39
3528,39
3529,39
3530,39
3531,39
3532,39
3533,39
3534,39
3535,39
3536,39
3537,39
3538,39
3539,39
3540,39
3541,39
3542,39
3543,39
3544,39
3545,39
3546,39
3547,39
3548,39
3549,39
3550,39
3551,39
3552,39
3553,39
3554,39
3555,39
3556,39
3557,39
3558,39
3559,39
3560,39
3561,39
3562,39
3563,39
3564,39
3565,39
3566,39
3567,39
3568,39
3569,39
3570,39
3571,39
3572,39
3573,39
3574,39
3575,40
3576,40
3577,40
3578,40
3579,40
3580,40
3581,40
3582,40
3583,40
3584,40
3585,40
3586,40
3587,40
3588,40
3589,40
3590,40
3591,40
3592,40
3593,40
3594,40
3595,40
3596,40
3597,40
3598,40
3599,40
3600,40
3601,40
3602,40
3603,40
3604,40
3605,40
3606,40
3607,40
3608,40
3609,40
3610,40
3611,40
3612,40
3613,40
3614,40
3615,40
3616,40
3617,40
3618,40
3619,40
3620,40
3621,40
3622,40
3623,40
3624,40
3625,40
3626,40
3627,40
3628,40
3629,40
3630,40
3631,40
3632,40
3633,40
3634,40
3635,40
3636,40
3637,40
3638,40
3639,40
3640,40
3641,40
3642,40
3643,40
3644,40
3645,40
3646,40
3647,40
3648,40
3649,40
3650,40
3651,40
3652,40
3653,40
3654,40
3655,40
3656,40
3657,40
3658,40
3659,40
3660,40
3661,40
3662,40
3663,40
3664,40
3665,40
3666,40
3667,40
3668,40
3669,40
3670,40
3671,40
3672,41
3673,41
3674,41
3675,41
3676,41
3677,41
3678,41
3679,41
3680,41
3681,41
3682,41
3683,41
3684,41
3685,41
3686,41
3687,41
3688,41
3689,41
3690,41
3691,41
3692,41
3693,41
3694,41
3695,41
3696,41
3697,41
3698,41
3699,41
3700,41
3701,41
3702,41
3703,41
3704,41
3705,41
3706,41
3707,41
3708,41
3709,41
3710,41
3711,41
3712,41
3713,41
3714,41
3715,41
3716,41
3717,41
3718,41
3719,41
3720,41
3721,41
3722,41
3723,41
3724,41
3725,41
3726,41
3727,41
3728,41
3729,41
3730,41
3731,41
3732,41
3733,41
3734,41
3735,41
3736,41
3737,41
3738,41
3739,41
3740,41
3741,41
3742,41
3743,41
3744,41
3745,41
3746,41
3747,41
3748,41
3749,41
3750,41
3751,41
3752,41
3753,41
3754,41
3755,41
3756,41
3757,41
3758,41
3759,41
3760,41
3761,41
3762,41
3763,41
3764,41
3765,41
3766,41
3767,41
3768,41
3769,41
3770,41
3771,41
3772,41
3773,41
3774,41
3775,41
3776,41
3777,41
3778,41
3779,41
3780,41
3781,41
3782,41
3783,41
3784,41
3785,41
3786,41
3787,41
3788,41
3789,41
3790,41
3791,41
3792,42
3793,42
3794,42
3795,42
3796,42
3797,42
3798,42
3799,42
3800,42
3801,42
3802,42
3803,42
3804,42
3805,42
3806,42
3807,42
3808,42
3809,42
3810,42
3811,42
3812,42
3813,42
3814,42
3815,42
3816,42
3817,42
3818,42
3819,42
3820,42
3821,42
3822,42
3823,42
3824,42
3825,42
3826,42
3827,42
3828,42
3829,42
3830,42
3831,42
3832,42
3833,42
3834,42
3835,42
3836,42
3837,42
3838,42
3839,42
3840,42
3841,42
3842,42
3843,42
3844,42
3845,42
3846,42
3847,42
3848,42
3849,42
3850,42
3851,42
3852,42
3853,42
3854,42
3855,42
3856,42
3857,42
3858,42
3859,42
3860,42
3861,42
3862,42
3863,42
3864,42
3865,42
3866,42
3867,42
3868,42
3869,42
3870,42
3871,42
3872,42
3873,42
3874,42
3875,42
3876,43
3877,43
3878,43
3879,43
3880,43
3881,43
3882,43
3883,43
3884,43
3885,43
3886,43
3887,43
3888,43
3889,43
3890,43
3891,43
3892,43
3893,43
3894,43
3895,43
3896,43
3897,43
3898,43
3899,43
3900,43
3901,43
3902,43
3903,43
3904,43
3905,43
3906,43
3907,43
3908,43
3909,43
3910,43
3911,43
3912,43
3913,43
3914,43
3915,43
3916,43
3917,43
3918,43
3919,43
3920,43
3921,43
3922,43
3923,43
3924,43
3925,43
3926,43
3927,43
3928,43
3929,43
3930,43
3931,43
3932,43
3933,43
3934,43
3935,43
3936,43
3937,43
3938,43
3939,43
3940,43
3941,43
3942,43
3943,43
3944,43
3945,43
3946,43
3947,43
3948,43
3949,43
3950,43
3951,43
3952,43
3953,43
3954,43
3955,43
3956,43
3957,43
3958,43
3959,43
3960,43
3961,43
3962,43
3963,43
3964,43
3965,43
3966,43
3967,43
3968,43
3969,43
3970,43
3971,43
3972,43
3973,43
3974,44
3975,44
3976,44
3977,44
3978,44
3979,44
3980,44
3981,44
3982,44
3983,44
3984,44
3985,44
3986,44
3987,44
3988,44
3989,44
3990,44
3991,44
3992,44
3993,44
3994,44
3995,44
3996,44
3997,44
3998,44
3999,44
4000,44
4001,44
4002,44
4003,44
4004,44
4005,44
4006,44
4007,44
4008,44
4009,44
4010,44
4011,44
4012,44
4013,44
4014,44
4015,44
4016,44
4017,44
4018,44
4019,44
4020,44
4021,44
4022,44
4023,44
4024,44
4025,44
4026,44
4027,44
4028,44
4029,44
4030,44
4031,44
4032,44
4033,44
4034,44
4035,44
4036,44
4037,44
4038,44
4039,44
4040,44
4041,44
4042,44
4043,44
4044,44
4045,44
4046,44
4047,44
4048,44
4049,44
4050,44
4051,44
4052,44
4053,44
4054,44
4055,44
4056,44
4057,44
4058,44
4059,44
4060,45
4061,45
4062,45
4063,45
4064,45
4065,45
4066,45
4067,45
4068,45
4069,45
4070,45
4071,45
4072,45
4073,45
4074,45
4075,45
4076,45
4077,45
4078,45
4079,45
4080,45
4081,45
4082,45
4083,45
4084,45
4085,45
4086,45
4087,45
4088,45
4089,45
4090,45
4091,45
4092,45
4093,45
4094,45
4095,45
4096,45
4097,45
4098,45
4099,45
4100,45
4101,45
4102,45
4103,45
4104,45
4105,45
4106,45
4107,45
4108,45
4109,45
4110,45
4111,45
4112,45
4113,45
4114,45
4115,45
4116,45
4117,45
4118,45
4119,45
4120,45
4121,45
4122,45
4123,45
4124,45
4125,45
4126,45
4127,45
4128,45
4129,45
4130,45
4131,45
4132,45
4133,45
4134,45
4135,45
4136,45
4137,45
4138,45
4139,45
4140,45
4141,45
4142,45
4143,45
4144,45
4145,45
4146,46
4147,46
4148,46
4149,46
4150,46
4151,46
4152,46
4153,46
4154,46
4155,46
4156,46
4157,46
4158,46
4159,46
4160,46
4161,46
4162,46
4163,46
4164,46
4165,46
4166,46
4167,46
4168,46
4169,46
4170,46
4171,46
4172,46
4173,46
4174,46
4175,46
4176,46
4177,46
4178,46
4179,46
4180,46
4181,46
4182,46
4183,46
4184,46
4185,46
4186,46
4187,46
4188,46
4189,46
4190,46
4191,46
4192,46
4193,46
4194,46
4195,46
4196,46
4197,46
4198,46
4199,46
4200,46
4201,46
4202,46
4203,46
4204,46
4205,46
4206,46
4207,46
4208,46
4209,46
4210,46
4211,47
4212,47
4213,47
4214,47
4215,47
4216,47
4217,47
4218,47
4219,47
4220,47
4221,47
4222,47
4223,47
4224,47
4225,47
4226,47
4227,47
4228,47
4229,47
4230,47
4231,47
4232,47
4233,47
4234,47
4235,47
4236,47
4237,47
4238,47
4239,47
4240,47
4241,47
4242,47
4243,47
4244,47
4245,47
4246,47
4247,47
4248,47
4249,47
4250,47
4251,47
4252,47
4253,47
4254,47
4255,47
4256,47
4257,47
4258,47
4259,47
4260,47
4261,47
4262,47
4263,47
4264,47
4265,47
4266,47
4267,47
4268,47
4269,47
4270,47
4271,47
4272,47
4273,47
4274,47
4275,47
4276,47
4277,48
4278,48
4279,48
4280,48
4281,48
4282,48
4283,48
4284,48
4285,48
4286,48
4287,48
4288,48
4289,48
4290,48
4291,48
4292,48
4293,48
4294,48
4295,48
4296,48
4297,48
4298,48
4299,48
4300,48
4301,48
4302,48
4303,48
4304,48
4305,48
4306,48
4307,48
4308,48
4309,48
4310,48
4311,48
4312,48
4313,48
4314,48
4315,48
4316,48
4317,48
4318,48
4319,48
4320,48
4321,48
4322,48
4323,48
4324,48
4325,48
4326,48
4327,48
4328,48
4329,48
4330,48
4331,48
4332,48
4333,48
4334,48
4335,48
4336,48
4337,48
4338,48
4339,48
4340,48
4341,48
4342,48
4343,49
4344,49
4345,49
4346,49
4347,49
4348,49
4349,49
4350,49
4351,49
4352,49
4353,49
4354,49
4355,49
4356,49
4357,49
4358,49
4359,49
4360,49
4361,49
4362,49
4363,49
4364,49
4365,49
4366,49
4367,49
4368,49
4369,49
4370,49
4371,49
4372,49
4373,49
4374,49
4375,49
4376,49
4377,49
4378,49
4379,49
4380,49
4381,49
4382,49
4383,49
4384,49
4385,49
4386,49
4387,49
4388,49
4389,49
4390,49
4391,49
4392,49
4393,49
4394,49
4395,49
4396,49
4397,49
4398,49
4399,49
4400,49
4401,49
4402,49
4403,49
4404,49
4405,49
4406,49
4407,49
4408,49
4409,49
4410,49
4411,49
4412,49
4413,49
4414,49
4415,49
4416,49
4417,49
4418,49
4419,49
4420,49
4421,49
4422,49
4423,49
4424,49
4425,49
4426,49
4427,49
4428,49
4429,49
4430,49
4431,49
4432,49
4433,49
4434,49
4435,49
4436,49
4437,49
4438,49
4439,50
4440,50
4441,50
4442,50
4443,50
4444,50
4445,50
4446,50
4447,50
4448,50
4449,50
4450,50
4451,50
4452,50
4453,50
4454,50
4455,50
4456,50
4457,50
4458,50
4459,50
4460,50
4461,50
4462,50
4463,50
4464,50
4465,50
4466,50
4467,50
4468,50
4469,50
4470,50
4471,50
4472,50
4473,50
4474,50
4475,50
4476,50
4477,50
4478,50
4479,50
4480,50
4481,50
4482,50
4483,50
4484,50
4485,50
4486,50
4487,50
4488,50
4489,50
4490,50
4491,50
4492,50
4493,50
4494,50
4495,50
4496,50
4497,50
4498,50
4499,50
4500,50
4501,50
4502,50
4503,50
4504,50
4505,50
4506,50
4507,50
4508,50
4509,50
4510,50
4511,50
4512,50
4513,50
4514,50
4515,50
4516,50
4517,51
4518,51
4519,51
4520,51
4521,51
4522,51
4523,51
4524,51
4525,51
4526,51
4527,51
4528,51
4529,51
4530,51
4531,51
4532,51
4533,51
4534,51
4535,51
4536,51
4537,51
4538,51
4539,51
4540,51
4541,51
4542,51
4543,51
4544,51
4545,51
4546,51
4547,51
4548,51
4549,51
4550,51
4551,51
4552,51
4553,51
4554,51
4555,51
4556,51
4557,51
4558,51
4559,51
4560,51
4561,51
4562,51
4563,51
4564,51
4565,51
4566,51
4567,51
4568,51
4569,51
4570,51
4571,51
4572,51
4573,51
4574,51
4575,51
4576,51
4577,51
4578,51
4579,51
4580,51
4581,51
4582,51
4583,51
4584,51
4585,51
4586,51
4587,51
4588,51
4589,51
4590,51
4591,51
4592,51
4593,51
4594,51
4595,51
4596,51
4597,51
4598,51
4599,51
4600,51
4601,51
4602,51
4603,51
4604,51
4605,51
4606,51
4607,51
4608,51
4609,51
4610,51
4611,51
4612,51
4613,51
4614,51
4615,51
4616,51
4617,51
4618,51
4619,51
4620,51
4621,51
4622,51
4623,51
4624,51
4625,51
4626,51
4627,51
4628,51
4629,51
4630,51
4631,51
4632,51
4633,51
4634,51
4635,51
4636,51
4637,51
4638,51
4639,51
4640,51
4641,51
4642,51
4643,51
4644,51
4645,51
4646,51
4647,51
4648,51
4649,51
4650,51
4651,51
4652,51
4653,51
4654,51
4655,51
4656,51
4657,51
4658,51
4659,52
4660,52
4661,52
4662,52
4663,52
4664,52
4665,52
4666,52
4667,52
4668,52
4669,52
4670,52
4671,52
4672,52
4673,52
4674,52
4675,52
4676,52
4677,52
4678,52
4679,52
4680,52
4681,52
4682,52
4683,52
4684,52
4685,52
4686,52
4687,52
4688,52
4689,52
4690,52
4691,52
4692,52
4693,52
4694,52
4695,52
4696,52
4697,52
4698,52
4699,52
4700,52
4701,52
4702,52
4703,52
4704,52
4705,52
4706,52
4707,52
4708,52
4709,52
4710,52
4711,53
4712,53
4713,53
4714,53
4715,53
4716,53
4717,53
4718,53
4719,53
4720,53
4721,53
4722,53
4723,53
4724,53
4725,53
4726,53
4727,53
4728,53
4729,53
4730,53
4731,53
4732,53
4733,53
4734,53
4735,53
4736,53
4737,53
4738,53
4739,53
4740,53
4741,53
4742,53
4743,53
4744,53
4745,53
4746,53
4747,53
4748,53
4749,53
4750,53
4751,53
4752,53
4753,53
4754,53
4755,53
4756,53
4757,53
4758,53
4759,53
4760,53
4761,53
4762,53
4763,53
4764,53
4765,53
4766,53
4767,53
4768,53
4769,53
4770,53
4771,53
4772,53
4773,53
4774,53
4775,53
4776,53
4777,53
4778,53
4779,53
4780,53
4781,53
4782,53
4783,53
4784,53
4785,53
4786,53
4787,53
4788,53
4789,53
4790,53
4791,53
4792,53
4793,53
4794,53
4795,53
4796,53
4797,53
4798,53
4799,53
4800,53
4801,53
4802,53
4803,53
4804,53
4805,53
4806,53
4807,53
4808,53
4809,53
4810,53
4811,53
4812,53
4813,53
4814,53
4815,54
4816,54
4817,54
4818,54
4819,54
4820,54
4821,54
4822,54
4823,54
4824,54
4825,54
4826,54
4827,54
4828,54
4829,54
4830,54
4831,54
4832,54
4833,54
4834,54
4835,54
4836,54
4837,54
4838,54
4839,54
4840,54
4841,54
4842,54
4843,54
4844,54
4845,54
4846,54
4847,54
4848,54
4849,54
4850,54
4851,54
4852,54
4853,54
4854,54
4855,54
4856,54
4857,54
4858,54
4859,54
4860,54
4861,54
4862,54
4863,54
4864,54
4865,54
4866,54
4867,54
4868,54
4869,54
4870,54
4871,54
4872,54
4873,54
4874,54
4875,54
4876,54
4877,54
4878,54
4879,54
4880,54
4881,54
4882,54
4883,54
4884,54
4885,54
4886,54
4887,54
4888,54
4889,54
4890,54
4891,54
4892,54
4893,54
4894,54
4895,54
4896,54
4897,54
4898,54
4899,54
4900,54
4901,54
4902,54
4903,54
4904,54
4905,54
4906,54
4907,54
4908,54
4909,54
4910,54
4911,54
4912,54
4913,54
4914,54
4915,54
4916,54
4917,54
4918,54
4919,54
4920,54
4921,54
4922,54
4923,54
4924,54
4925,54
4926,54
4927,54
4928,54
4929,54
4930,54
4931,54
4932,55
4933,55
4934,55
4935,55
4936,55
4937,55
4938,55
4939,55
4940,55
4941,55
4942,55
4943,55
4944,55
4945,55
4946,55
4947,55
4948,55
4949,55
4950,55
4951,55
4952,55
4953,55
4954,55
4955,55
4956,55
4957,55
4958,55
4959,55
4960,55
4961,55
4962,55
4963,55
4964,55
4965,55
4966,55
4967,55
4968,55
4969,55
4970,55
4971,55
4972,55
4973,55
4974,55
4975,55
4976,55
4977,55
4978,55
4979,55
4980,55
4981,55
4982,55
4983,55
4984,55
4985,55
4986,55
4987,55
4988,55
4989,55
4990,55
4991,55
4992,55
4993,55
4994,55
4995,55
4996,55
4997,55
4998,55
4999,55
5000,55
5001,55
5002,55
5003,55
5004,55
5005,55
5006,55
5007,55
5008,55
5009,55
5010,55
5011,55
5012,55
5013,55
5014,55
5015,55
5016,55
5017,55
5018,55
5019,55
5020,55
5021,55
5022,55
5023,55
5024,55
5025,55
5026,55
5027,55
5028,55
5029,55
5030,55
5031,55
5032,55
5033,55
5034,55
5035,55
5036,55
5037,55
5038,55
5039,55
5040,55
5041,55
5042,55
5043,55
5044,55
5045,55
5046,55
5047,56
5048,56
5049,56
5050,56
5051,56
5052,56
5053,56
5054,56
5055,56
5056,56
5057,56
5058,56
5059,56
5060,56
5061,56
5062,56
5063,56
5064,56
5065,56
5066,56
5067,56
5068,56
5069,56
5070,56
5071,56
5072,56
5073,56
5074,56
5075,56
5076,56
5077,56
5078,56
5079,56
5080,56
5081,56
5082,56
5083,56
5084,56
5085,56
5086,56
5087,56
5088,56
5089,56
5090,56
5091,56
5092,56
5093,56
5094,56
5095,56
5096,56
5097,56
5098,56
5099,56
5100,56
5101,56
5102,56
5103,56
5104,56
5105,56
5106,56
5107,56
5108,56
5109,56
5110,56
5111,56
5112,56
5113,56
5114,56
5115,56
5116,56
5117,56
5118,56
5119,56
5120,56
5121,56
5122,56
5123,56
5124,56
5125,56
5126,56
5127,56
5128,56
5129,56
5130,56
5131,56
5132,57
5133,57
5134,57
5135,57
5136,57
5137,57
5138,57
5139,57
5140,57
5141,57
5142,57
5143,57
5144,57
5145,57
5146,57
5147,57
5148,57
5149,57
5150,57
5151,57
5152,57
5153,57
5154,57
5155,57
5156,57
5157,57
5158,57
5159,57
5160,57
5161,57
5162,57
5163,57
5164,57
5165,57
5166,57
5167,57
5168,57
5169,57
5170,57
5171,57
5172,57
5173,57
5174,57
5175,57
5176,57
5177,57
5178,57
5179,57
5180,57
5181,57
5182,57
5183,57
5184,57
5185,57
5186,57
5187,57
5188,57
5189,57
5190,57
5191,57
5192,57
5193,57
5194,57
5195,57
5196,57
5197,57
5198,57
5199,57
5200,57
5201,57
5202,57
5203,57
5204,57
5205,57
5206,57
5207,57
5208,57
5209,57
5210,57
5211,57
5212,57
5213,57
5214,57
5215,57
5216,57
5217,57
5218,57
5219,57
5220,57
5221,57
5222,57
5223,57
5224,57
5225,58
5226,58
5227,58
5228,58
5229,58
5230,58
5231,58
5232,58
5233,58
5234,58
5235,58
5236,58
5237,58
5238,58
5239,58
5240,58
5241,58
5242,58
5243,58
5244,58
5245,58
5246,58
5247,58
5248,58
5249,58
5250,58
5251,58
5252,58
5253,58
5254,58
5255,58
5256,58
5257,58
5258,58
5259,58
5260,58
5261,58
5262,58
5263,58
5264,58
5265,58
5266,58
5267,58
5268,58
5269,58
5270,58
5271,58
5272,58
5273,58
5274,58
5275,58
5276,58
5277,58
5278,58
5279,58
5280,58
5281,58
5282,58
5283,58
5284,58
5285,58
5286,58
5287,58
5288,58
5289,58
5290,58
5291,58
5292,58
5293,58
5294,58
5295,58
5296,58
5297,58
5298,58
5299,58
5300,58
5301,58
5302,58
5303,58
5304,58
5305,58
5306,58
5307,58
5308,58
5309,58
5310,58
5311,58
5312,58
5313,58
5314,58
5315,58
5316,58
5317,58
5318,58
5319,58
5320,58
5321,58
5322,58
5323,58
5324,58
5325,58
5326,58
5327,58
5328,58
5329,58
5330,58
5331,58
5332,58
5333,58
5334,58
5335,59
5336,59
5337,59
5338,59
5339,59
5340,59
5341,59
5342,59
5343,59
5344,59
5345,59
5346,59
5347,59
5348,59
5349,59
5350,59
5351,59
5352,59
5353,59
5354,59
5355,59
5356,59
5357,59
5358,59
5359,59
5360,59
5361,59
5362,59
5363,59
5364,59
5365,59
5366,59
5367,59
5368,59
5369,59
5370,59
5371,59
5372,59
5373,59
5374,59
5375,59
5376,59
5377,59
5378,59
5379,59
5380,59
5381,59
5382,59
5383,59
5384,59
5385,59
5386,59
5387,59
5388,59
5389,59
5390,59
5391,59
5392,59
5393,59
5394,59
5395,59
5396,59
5397,59
5398,59
5399,59
5400,59
5401,59
5402,59
5403,59
5404,59
5405,59
5406,59
5407,59
5408,59
5409,59
5410,59
5411,59
5412,59
5413,59
5414,59
5415,59
5416,59
5417,59
5418,59
5419,59
5420,59
5421,59
5422,59
5423,59
5424,59
5425,59
5426,59
5427,59
5428,59
5429,59
5430,59
5431,59
5432,59
5433,59
5434,59
5435,59
5436,59
5437,59
5438,59
5439,59
5440,59
5441,59
5442,59
5443,59
5444,59
5445,59
5446,59
5447,59
5448,59
5449,59
5450,59
5451,59
5452,59
5453,59
5454,59
5455,59
5456,59
5457,59
5458,59
5459,59
5460,59
5461,59
5462,59
5463,59
5464,59
5465,59
5466,59
5467,59
5468,59
5469,59
5470,59
5471,59
5472,59
5473,59
5474,59
5475,59
5476,59
5477,59
5478,59
5479,59
5480,59
5481,59
5482,59
5483,59
5484,59
5485,59
5486,59
5487,59
5488,59
5489,59
5490,59
5491,59
5492,59
5493,59
5494,59
5495,59
5496,59
5497,59
5498,59
5499,59
5500,59
5501,59
5502,59
5503,59
5504,59
5505,59
5506,59
5507,59
5508,60
5509,60
5510,60
5511,60
5512,60
5513,60
5514,60
5515,60
5516,60
5517,60
5518,60
5519,60
5520,60
5521,60
5522,60
5523,60
5524,60
5525,60
5526,60
5527,60
5528,60
5529,60
5530,60
5531,60
5532,60
5533,60
5534,60
5535,60
5536,60
5537,60
5538,60
5539,60
5540,60
5541,60
5542,60
5543,60
5544,60
5545,60
5546,60
5547,60
5548,60
5549,60
5550,60
5551,60
5552,60
5553,60
5554,60
5555,60
5556,60
5557,60
5558,60
5559,60
5560,60
5561,60
5562,60
5563,60
5564,60
5565,60
5566,60
5567,60
5568,60
5569,60
5570,60
5571,60
5572,60
5573,60
5574,60
5575,60
5576,60
5577,60
5578,60
5579,60
5580,60
5581,60
5582,60
5583,60
5584,60
5585,60
5586,60
5587,60
5588,60
5589,60
5590,60
5591,60
5592,60
5593,60
5594,60
5595,60
5596,60
5597,60
5598,60
5599,60
5600,60
5601,60
5602,60
5603,60
5604,60
5605,60
5606,60
5607,60
5608,60
5609,61
5610,61
5611,61
5612,61
5613,61
5614,61
5615,61
5616,61
5617,61
5618,61
5619,61
5620,61
5621,61
5622,61
5623,61
5624,61
5625,61
5626,61
5627,61
5628,61
5629,61
5630,61
5631,61
5632,61
5633,61
5634,61
5635,61
5636,61
5637,61
5638,61
5639,61
5640,61
5641,61
5642,61
5643,61
5644,61
5645,61
5646,61
5647,61
5648,61
5649,61
5650,61
5651,61
5652,61
5653,61
5654,61
5655,61
5656,61
5657,61
5658,61
5659,61
5660,61
5661,61
5662,61
5663,61
5664,61
5665,61
5666,61
5667,61
5668,61
5669,61
5670,61
5671,61
5672,61
5673,61
5674,61
5675,61
5676,61
5677,61
5678,61
5679,61
5680,61
5681,61
5682,61
5683,61
5684,61
5685,61
5686,61
5687,61
5688,61
5689,61
5690,61
5691,61
5692,61
5693,61
5694,61
5695,61
5696,61
5697,61
5698,61
5699,61
5700,61
5701,61
5702,61
5703,61
5704,61
5705,61
5706,61
5707,61
5708,61
5709,61
5710,61
5711,62
5712,62
5713,62
5714,62
5715,62
5716,62
5717,62
5718,62
5719,62
5720,62
5721,62
5722,62
5723,62
5724,62
5725,62
5726,62
5727,62
5728,62
5729,62
5730,62
5731,62
5732,62
5733,62
5734,62
5735,62
5736,62
5737,62
5738,62
5739,62
5740,62
5741,62
5742,62
5743,62
5744,62
5745,62
5746,62
5747,62
5748,62
5749,62
5750,62
5751,62
5752,62
5753,62
5754,62
5755,62
5756,62
5757,62
5758,62
5759,62
5760,62
5761,62
5762,62
5763,62
5764,62
5765,62
5766,62
5767,62
5768,62
5769,62
5770,62
5771,62
5772,62
5773,62
5774,62
5775,62
5776,62
5777,62
5778,62
5779,62
5780,62
5781,62
5782,62
5783,62
5784,62
5785,62
5786,62
5787,62
5788,62
5789,62
